i,j,alpha,beta,loc,scale
15,10,25.297259879510765,11838629.030380365,80.19658951843078,668311712.5749328
15,11,16.139756047268975,229.69648058183913,303.32801412874767,17702.24522075263
15,12,14.785873151414023,4108.400955024135,355.7459891288986,302409.42515637825
15,13,11.27469855745,150420030.79121473,533.1187973777792,12477291242.156075
15,14,18.172117865564545,1513759.717974952,222.27162238785365,104308461.31510887
15,15,14.131691215436017,3824521.0037364494,440.09661292998,276940287.7821872
15,16,23.728545617709997,31953345.720430516,104.4259584992306,1831452745.434052
15,17,14.727292446879385,439.71533985283827,375.9526893923053,34083.11766965772
15,18,15.51008717015418,321684.9814750856,334.7752151839662,23551088.513254628
15,19,11.842645131852438,171.09854616901438,442.4584589124105,15929.006116325463
15,20,8.8393231350348,45.46101467367254,562.8685872558949,5547.355604311024
15,21,12.980679687554122,69.50911265433916,374.95888997629345,6988.784218585363
15,22,7.760500222317791,38.507934208327406,612.5167323113393,5117.62108806395
15,23,9.478205336634861,25.462712737201194,421.3347960750451,3838.2208697789974
15,24,7.3648807131012095,15.801059095994187,517.6769849364887,3001.004430345138
15,25,13.314954486770947,18842343.161041874,405.4031722133003,1503923507.102375
15,26,20.84551283062704,38643235.40876141,168.6834286686954,2408192982.9547257
15,27,15.517811184871794,1551568.8960921678,353.9100665113186,110555315.59355193
15,28,19.43711040821388,3334801.2228914984,228.9843604347389,210411280.83465174
15,29,7.518680047472561,47.578110200828995,567.99044991609,6389.3758895397
16,0,6.494194220719534,24.236150540027595,705.999685220299,4373.76162494554
16,1,7.965669748605711,21.20502317155448,570.2071106533526,3659.4495291021917
16,2,9.71286231727252,48.53277667851272,522.3252646776898,6105.8662811563445
16,3,6.7892542106586244,18.26826760720499,649.181150892993,3364.687313105087
